3,91530875298105
3,01317719039729
3,80161302097025
3,38434118254318
2,8637693924059
2,76797450720479
3,619020653101
3,2848594902975
2,87034439648388
2,72182466237647
3,36890996336475
3,75796712087405
2,14908142783083
1,96967625780312
2,87509619673926
3,11062536659399
3,30752942847779
3,28300397401496
2,24228940504812
2,83361300159213
3,67799256249243
3,17435354889204
3,27665205943419
1,54756562036481
3,19320015333573
3,01124082391236
3,26242649036557
2,62403033858234
2,1192376166515
3,18205090418292
2,74221073871409
3,74905016523084
3,19339223382167
2,90312476007056
3,11291952368312
1,80944799170661
3,54720956922276
1,88783798335876
3,02912998820123
1,91455697959133
2,63256728257502
3,20288775956306
2,89185041361308
2,81254497730962
2,92526874261359
2,35482275363414
1,96518074237875
2,00303278812678
2,58308047025275
2,87782563868735
3,15619158048391
2,80967435509245
3,08789502686017
3,13413372667256
2,73612793481504
3,31214080562859
2,41285927765245
3,3840701028383
2,6871469568951
3,09650714719228
3,2615913833758
3,09068540044425
4,64503142564006
1,98190366957416
2,21078530688167
3,83331342693077
1,6047863997932
3,14141525876255
4,39861461418694
3,08694732862991
2,69807167020445
3,04987637182942
2,72541649338651
2,69187242554811
3,71306544932252
3,15911248285037
3,44448195702712
3,51702066608766
3,06597681247074
1,91688312822874
2,93961468128724
4,01903323529596
4,12834871907467
2,53089706625255
2,70879472670228
3,22839327256616
1,52465204466784
2,64169313279306
1,58073765542848
1,88999087601693
3,35159508958077
2,93421954224125
3,42134791672813
2,8152182429872
2,68968935659647
3,02646195101165
3,71615739330537
2,52820743183409
2,99081255336513
1,96715900880403
3,75927391525344
3,20290804980154
3,26217622214831
2,24714657322683
2,36243443194561
2,85395462596576
2,93713213002133
3,56773977397472
4,48138175473007
4,20470135482157
2,50691665543437
3,09565474524264
3,12954835880145
1,97975856624268
3,11915747230173
2,33583998067145
2,99473246479102
3,13283331364677
2,19129899425954
3,15035844794704
3,61328220584946
2,81375602382234
3,5216238559569
2,90617211511338
1,38382963645026
3,10839406549039
2,4440051534463
3,3808083927345
2,19996649365406
3,42451952410792
3,21943758054265
2,1770766561462
2,27158620912377
3,87464289563349
2,8288165113821
4,0347293340222
2,94419924687816
2,38557205405324
2,49296441874306
3,82800705975445
2,94547713003937
2,93754346953524
1,96195597476772
3,96944751304537
3,01567833110196
3,1068877211732
2,817415387688
1,9337359709249
3,07857507811309
3,54561735221766
2,3697894485469
3,67782698000993
3,84822219127168
3,01133401197101
3,50539997872837
2,19359098925874
2,50448399118226
2,82219882210002
2,10495548798087
2,89140060146905
1,7855209273477
2,47629499081372
2,71390730400806
2,08602585617847
3,79136525721952
1,97712440172427
1,47145409346167
2,94329306989623
3,14220566928248
1,34290539653711
3,51460447776675
2,75541315019557
5,20260374327627
1,90353812394114
3,44382281020631
2,5187190154356
1,80048532890574
2,79303398907362
4,74908047961278
3,79847323455916
3,76909585901555
2,80086176812219
2,71713731664434
2,70597784035592
3,13996143749172
2,2252142905183
3,29679968018203
2,37277178160175
4,23049217675163
2,90267471099924
3,24344103040274
2,64626544580524
2,84955460844949
2,98724617623476
3,06183475328424
2,52343813107525
3,95219116987599
4,22105457074358
2,81950571026351
3,00431003033186
2,99761929474816
3,05617700887363
2,19000276692114
3,46446821495991
3,0282650718739
2,19012061855695
2,16366876651565
3,20179381916609
3,81450516338667
3,73181942277801
3,41691923286416
3,74645533109623
3,52683819841563
2,95486876922689
3,09074319507818
2,76021361328834
2,5391041662715
2,18880710987799
3,87488849006077
3,80276407798175
2,2464333547142
3,40736801412418
2,33865987059213
2,15027340483667
2,90525402977646
3,0600053045388
3,31103150803271
2,84249770568767
3,54819183572097
2,04336452661059
2,78440647490939
2,36899212855881
2,71023920522804
2,18951915009005
3,83459059840031
1,56532513044995
2,99989005380528
3,19645376480141
3,34747008668775
4,31198869842556
4,17959264361046
2,68581641955279
3,57386349625403
2,68401566823293
3,24258907719307
3,10705472304597
3,02884617760488
2,96528747062843
3,06919332536205
2,85484170786761
2,31909315063007
3,02930069635074
2,81593051722066
2,68844606712584
2,25850598596478
1,79853102054223
3,72245160294457
3,21716185586662
3,40046397179983
2,4525163441214
3,30850931635381
2,49439951144881
1,91655762828498
2,67966893230291
1,50736069719934
3,1087696744246
4,24049871616972
2,34778340862413
4,41959650962871
2,78228747314136
3,3471673375799
3,00290879348307
2,47230800620315
3,18912468108071
2,55252435626968
3,24980527547347
3,80548620170082
2,15352796346236
3,09292075591373
3,26903371737125
3,98893356499901
2,52685261477169
3,89768677337433
3,85138374770789
4,26119848061506
3,33724113499303
3,49063081868525
2,3172928654041
1,97443220353736
3,60515586704771
4,18929482570183
4,0216895705887
2,14887838696608
2,10734788724751
3,56795660256249
1,55842614497384
3,02830351224215
2,62657930360428
3,47554979496707
3,72332557184023
2,94015522591087
4,44858493764832
3,41304532539611
1,88650626302994
2,79661039603748
3,78440561253479
2,6207512473272
3,76510543452737
3,64538681377944
3,4410605588701
3,29319244671376
1,93149108730136
2,79369675562476
4,74297151260883
3,33475346452991
3,51519535469627
2,31800373120015
2,74425720014248
3,24930075223203
3,09678855580148
3,90106106607943
1,4562463046751
2,86228918243286
4,44495779626165
3,49432248415334
3,01324115303266
3,35891882592458
3,01809426061692
2,18285366339476
2,38546186776805
3,01591491153079
4,06627402664831
3,78174290555195
2,9848934833663
2,66405825303181
2,60564745504823
2,81435958301692
1,94326303871427
3,59485580087196
2,62734814961354
3,18131803367363
2,54981362591279
3,22908740542862
3,07889298415846
1,47610823984267
3,74137204071111
3,22194497165103
2,24392756364525
3,84648596994837
2,59680748997326
3,78081909677641
2,59892003788827
4,08655726569278
3,41266526291092
3,22997906922991
3,160287897643
1,75550260730594
2,6680058671978
3,46213953438325
3,72570552763559
2,05423776306419
2,61540810514924
2,39452073658504
3,19499902767234
3,53246961720026
2,97067153231214
2,04483065628883
4,11090384547607
3,25951314961732
3,91426651591662
3,14793496228108
2,51719546539784
1,58890188375586
1,90498793533574
3,90653657063812
3,14305704187521
2,87340738097718
2,89925656849318
3,68337579825569
3,99733171747103
1,93838664887482
3,59311013751197
3,55392898007204
2,85011101812628
3,25498583457211
2,54181732616979
3,59741026031733
2,91374768318189
2,97193582020798
3,19373073215315
3,03027426773821
2,68302578154992
3,34606407387295
3,26629068696153
2,6929207076039
3,22192464319901
3,98887777316717
3,33669131451367
4,12564413044617
2,69844763632585
3,10932184737807
2,88386023735927
3,38482679453854
2,99232456387843
2,5222640103584
2,30003089240181
2,51201168031233
2,28843124107777
4,21675268894414
3,3771847966969
2,2415976401229
3,50869535754598
3,93730788193264
3,58560176597516
3,22542153170045
3,47465248236046
2,71147376003729
2,02941714108934
2,26809337848781
2,66558541849641
3,36570625912017
3,60829038808687
3,00377660891941
1,89257592123099
3,04231296271276
2,32542564218061
3,48869299398923
3,50449542806409
1,82121775260758
2,31231883263737
2,71409293920675
2,53853973927409
2,83097048894615
3,07186329974534
3,25858709425477
3,08669340010609
3,15992145624359
3,25829507752247
3,40414516127736
4,10689194492202
1,21808536549379
3,4068964093312
3,81945924186822
1,4209893097797
3,49975367584287
2,92359630352637
2,55085006482874
4,11754872878356
2,38105218298278
3,99083710093858
1,89006563468745
2,42211499330292
3,04431781908236
2,92280045752336
1,86888316680251
3,14352902033272
3,61014472483043
3,55809884408673
2,7894388146585
2,23937884202652
2,34790514787958
3,00460465545877
4,22845915107815
2,62824763001967
2,61676230622039
1,83043315590984
3,53145613841363
1,22374854170665
2,66266548813373
3,76135206137758
1,97695189286251
2,34597696830313
3,53247424266936
1,95189994672786
2,96819140757214
3,59983817405152
3,7478644196104
3,28832905287503
2,3387036376486
3,2763183392327
3,121860323482
2,47408850707552
1,84831783716581
2,84741166331766
2,24057699803133
2,90235354084627
2,88554047150946
3,08307160017534
3,49639762729574
2,49246832042866
3,45335189814434
4,10486377948716
2,13797653971669
3,90156231025387
4,2411058558897
1,16082498586817
2,76558937425338
2,15381077125674
2,72212918870124
1,80987472732401
3,15313150530543
3,5839598687735
3,21491025480759
4,16668786563914
3,25562642902128
2,60723433687755
2,00935777995126
1,27733485338509
2,37269575326501
3,35217228948379
2,56612589657107
2,68472535320859
2,92181724420363
2,060097046495
2,40393561420674
3,02352010524832
2,92929022487822
2,85035879865059
3,15082355068425
3,6633050373918
2,57971070679024
3,5675125260346
3,09596945765843
3,11533950336378
3,34011018961125
2,14579533947528
2,20851280482034
3,35865299302911
2,99146899235351
2,62910355893317
3,77171978165008
3,44173831432163
1,93791149950833
2,86622364509676
3,01588885089682
2,95753286354456
1,21563816349733
3,20304403438341
3,00263631148186
1,5085000952525
2,58644873780607
2,70872747872366
2,72043036389813
1,76943207310921
3,20472644655813
3,44351693007313
2,72570376023266
2,85649413485474
2,01398828945561
3,06630700332756
3,87474293083067
2,94969179847092
2,80077515003273
2,27036061810588
2,48551299019001
1,91694305398123
3,37984849885424
2,2648057658829
3,60204854596456
3,24227349707067
3,67421017291298
2,90262393581135
2,84193780179881
2,99489334570286
3,93412169122586
3,51672416494599
2,37032249530288
2,55217604882281
3,50090171544757
2,16084384355612
3,25066288946563
3,5977049262242
3,19805252224328
3,06261004563262
2,29232886681734
3,15270557567946
3,88998205131982
1,46340465232707
2,68261910551492
3,39866650603948
3,37878267582117
3,00743617963827
3,92135117768047
3,72454723449705
2,78493489395139
2,67357756688864
2,56300778893518
3,74182677818947
3,67162855618089
3,57490191358954
3,13598549294854
3,67850017082705
1,7313664048011
2,82332719671464
4,07435977545444
3,76464077159756
2,69449109628745
3,07523669849166
2,81523972161914
2,44734373018107
1,88402574773711
2,06533782882973
3,51291995645213
2,66594606262799
2,81712703324264
2,92938511152341
3,20326590944022
3,06958887947853
3,67303597470398
2,9203146046548
4,67090457014159
2,03935232197791
2,96420849782546
3,11459545874791
2,99749892260863
2,75347966682939
2,8795151811289
3,61230197934367
2,12880269852621
3,5670716398297
2,18062286794444
2,30073706023327
2,67956458857961
2,96872637525557
2,88099772429252
4,19066544528243
2,60814387390059
2,77158564626835
3,22436223500894
1,70678333351003
3,19307960251694
2,42821253127014
2,06203854570584
3,42585463223542
4,16023204087998
2,22353217807905
3,72435963440735
2,83055849737156
1,84599632383726
3,55868597644735
2,03286804680112
3,71193039104284
3,10063876559803
3,52575271739503
2,98887844972618
2,75063559602901
3,6060616037865
2,62602723395244
2,34811065735515
2,6062355081233
1,74896610794654
3,78411702480009
2,72490903618742
2,35818596319366
2,73940677253568
2,97385917159296
2,56136243452632
4,0586603653247
3,04745827427785
0,841457994687963
1,39621251683324
2,22296309594909
3,19235516290653
2,90616190084969
3,09862360921255
3,27134613196054
2,95924634542662
1,963088011247
2,41403220783498
3,00785465113301
2,79010434122294
2,37956915588042
3,21478015726573
3,53305864911213
3,53617651460856
2,37745233864514
2,52139062783865
2,76420628605241
3,21181476712716
3,67704023608474
2,59484268878533
2,5882755516496
3,98549613781537
2,49930761621354
2,91428713603614
2,82409762150636
3,07053524591801
3,92255783103492
2,82180467838324
2,50602282487883
2,59303816620869
1,20715253239391
1,93324695368458
3,42999167155698
2,1130758914434
2,63321130405518
2,66565925397638
2,28216526157957
2,95229924875492
3,5879216909946
2,6874886949057
2,64826894594304
2,51102229091572
3,03402429556542
2,46182738710738
2,96866255285519
3,45718261164039
2,39276287701625
3,1123641958824
3,87328707443523
4,01985622269706
2,38666990059241
3,94658871449587
2,20476853434079
3,03265675000962
2,68288873739873
2,70552650468727
3,13175563853734
3,71603532874434
2,74512065704454
3,35682276845761
3,77432438717908
3,23664874361374
3,47581115019198
2,37457413307319
3,59477925156684
4,30364970774048
2,30046469182337
3,27304577839273
2,37320706236143
3,57204213013443
3,45466060069508
2,9484371456989
3,46382173685432
2,46937370022046
3,07914666244401
2,75889758366032
2,62648600433792
2,93793595837078
2,31397426756563
3,28599849575076
3,60127951773754
3,17218140723672
3,81183579502031
1,93834895213749
2,04366054774596
3,52789735921026
2,98443290434643
3,60243057112371
2,38596897370316
2,97893903860281
2,00004144304093
3,24740495583002
2,722114810043
2,46175020985643
3,28926511371061
3,58260920184933
4,39754141738777
4,68213570072214
3,16705835240312
3,31311558757617
3,05022683876396
2,05287707361758
2,16887177414039
3,16072634100426
2,3804696584933
3,52797307908646
3,03024405418129
3,09387634728372
2,37801150601337
3,78114317219061
4,09323892338397
3,35986573633757
2,8467249826089
2,58120204478783
4,35191541684669
1,96594313436528
2,52180296860917
2,97742026628227
2,38206572778782
3,6282203237462
2,69697764426739
3,52106534371654
2,89294752444467
2,07611696845697
2,54582653248538
3,68972062598043
3,44580268359424
2,35106658612324
3,86813509119431
2,15044884534095
3,46799932961084
3,2514243486102
2,08644663237704
4,24324190860574
3,15183577098761
3,09517495469026
2,40564835700893
4,05989818017427
2,7165436430943
2,84244806422115
3,19053114507052
2,42891297928808
2,01621729097532
3,89960082120342
4,67706531074833
2,9615728727831
2,01306920745896
3,00461360295566
2,23886295584544
4,23807887652201
2,02071410004406
3,24278762981659
3,50122125176441
3,04119679857689
4,16522693162944
3,53191622109527
4,02639154099313
3,62555555166914
4,60064399703068
2,15955049311
3,15784825196095
2,48044453741402
3,32424882711315
4,21783808305567
2,17895697635709
2,70387956555125
1,69652304296146
2,57219721504485
3,38932251020244
2,05800261824028
3,42401224471633
3,12532698374302
3,04165228071281
3,0747021872265
1,99755757984745
3,48348074378004
3,25912088244418
3,11709017877219
2,93153854624034
3,32374680945169
4,20600456324559
2,86581568442574
3,47922322469104
2,98896256857195
4,27806798190936
2,58524273067173
2,27365120033158
3,37725155011505
2,78541850763938
2,20021144638334
2,0764579006793
2,91942052125751
2,8777555131233
3,68462441041086
3,62330805971717
1,38392430030944
3,16812836430152
3,01719726247567
2,3271377444752
2,27938938940421
2,71821440324515
2,59716012258992
1,24151365724708
2,20269461370876
4,55792127027848
3,36868207304018
3,49004310048355
2,5446061312593
2,87831305259103
3,18193123554899
3,04710183686188
2,66347911133224
2,47305088074265
4,29816481973984
1,67301828449839
3,23998667305059
2,9194751895271
2,79653522868096
4,15386198343679
2,37403834246359
2,45230160846562
3,82168712466
3,22142846670142
1,68941481468655
1,05272238999976
3,14529653862789
3,14887826735688
2,50923725197132
3,42949229974704
2,8480238681357
3,40337434648679
2,34003218385876
3,13288249855377
2,25310191435371
2,86440895296645
3,48953575827941
2,93106178662285
2,94177433268258
3,49498517264036
2,77203807393464
2,48684447678665
3,26410323349273
3,70484992503329
2,1611142330873
1,16891374279963
2,06006700047779
1,85984377399889
1,73911014835053
3,96754645638031
3,01958513049487
1,95982632137517
2,68146531178304
3,39353075291293
3,05987096736413
4,46046460536483
3,69723770695681
2,78035518395252
2,84704314210586
2,61323319541521
3,95193796395
2,65196418212047
3,30696663500962
3,487142910949
3,38060795412085
1,65564466998272
4,07968517332459
4,30024474482551
3,14528170517983
3,60277640963658
3,59017238032214
2,42092717138259
3,44826041037429
3,17719804546537
4,11500367260765
1,41693049954805
3,32305634041858
3,60203305459762
4,09400195702511
2,35681550976707
4,85217359477106
3,7152978220986
3,80535656184461
2,63612866527651
2,54747543905909
1,82693774898211
3,09306901342749
2,72005598484829
2,1737629540002
2,37219894028231
3,04731252932134
2,01211107447077
2,74656503661047
2,2639983907183
2,25733534398617
3,62889861817867
4,03768212826462
2,45397038971418
2,92431573588618
2,61277717675064
3,46836199338718
3,73176035015753
3,50586998037826
3,64370809264145
2,79320991281155
3,11408597364907
2,32853919180701
2,98731938337588
3,083377405564
4,63351943901765
3,108671289884
2,5894982658644
2,69239517012874
3,51853726552843
2,59649415414744
3,29451394418962
2,63542380315385
3,62441758897608
3,50591925343689
2,46258876214657
3,81646906373327
2,62219466548609
3,52765477096307
3,47775833130582
3,24325996708976
2,07618018136085
0,811131304091106
2,63858955338875
3,0305536279486
2,54581269014174
4,16603368419129
4,09877404120824
1,76351531843035
2,34897120105262
2,39458350338563
4,68015392029999
3,27083418882409
3,98608618190275
3,66320901254555
3,72812090952388
2,76272642775865
3,47413626367141
3,13149663425263
2,71337355687479
2,45276759471194
3,71152808183448
3,82058021412576
3,37343074797275
2,50426938495951
2,34622910001304
3,50694723709607
3,56255982984281
2,68752438929548
4,60176411386472
2,63547841066542
3,2405063339903
2,17586660902321
2,85968386169493
3,53527154133031
2,54151464015038
2,80277131863333
2,17902081993918
1,37827377704168
3,23685314088567
2,71252292924661
1,84863833268644
2,69702510415445
4,15850794767602
3,90178859912437
2,85333189337976
2,20461535491184
3,35209509650841
3,22762547762483
2,6763593074078
2,49520997319368
2,80446357428619
3,48027439712394
2,9423871779856
4,13713845261701
3,55719516744353
1,24621507510717
3,35955149244129
2,90065897776168
3,74655883446761
3,59794424177526
1,97574654921799
2,9158510383833
2,81862874485285
2,16948401983626
2,94145711596644
3,46342291023081
2,72884449838018
3,12226552129683
4,79374663707805
2,84000733818384
3,4133418009851
4,93963063894214
2,68937507628375
3,68689316015679
3,90631651378864
2,76703203209087
3,0644419075231
3,22922227698731
2,75163955368089
2,28726561042882
3,39783712549515
3,26285300025141
2,88851328825687
2,4703833414104
2,6017700005994
2,00368059948048
2,7084676283844
2,56715206557357
2,93103512397677
3,06932422756142
2,16640626448615
3,48602683258922
2,71187466001459
2,81970590041656
2,76734784515115
2,79028447150388
2,89792824947255
3,25902929420433
1,78808930013242
2,83905535239363
3,33625459501725
2,87900341571119
3,18029752637391
2,18811038689746
4,06166519007356
1,47478113033396
2,0675591179168
2,79554115871487
2,63830227428974
3,18023510547444
2,78986535646922
4,09392970147647
2,99820246574501
3,78622391067557
2,37668554995415
3,10101360894727
2,42324917056786
4,00242506856504
2,23894024219192
3,17932976003027
3,1627037204089
1,64740746689612
3,40050358315201
2,30546041078863
2,94995420851664
3,28584537521305
3,37619468141638
2,15035555825193
1,21966240438566
4,70094808810814
2,04539945006577
1,71113881236469
2,94593216393988
3,52226915869119
2,39329738988689
2,06555386152225
4,19140929939963
3,98538932742891
3,43592822196135
3,22254838527051
3,08964639559804
3,10310349073886
2,79884568065236
3,25931090715497
2,76173585406402
2,29566856624624
3,62211683810925
2,41499221247573
4,05139246627618
3,50812311931851
2,15877165898409
2,74531934498724
2,51978262554973
3,41645060823958
2,7154486758172
2,14713362600019
3,62184800139247
3,2886356156519
2,16843520071632
3,23277904161644
3,69651019575128
3,99558094117808
2,33549754226683
2,50053970146165
2,3783674868756
3,30822125736634
3,42938709201603
1,69289625406594
3,77046177704253
2,84989925807237
2,32210797656381
4,00363991178209
2,54857266200386
3,28019195103994
2,87740054808961
3,12213383379102
2,67792973150165
2,95082842074411
3,08529922779854
2,38736510561333
2,88867328837639
3,54069606175018
2,42658943540031
3,2561110902594
2,96883308596086
3,22647959309251
3,37340505827304
2,05608580917935
2,32370771457332
3,55768021020782
3,238943583612
4,279809496464
3,69563940675578
2,85816740990593
4,21684411507458
3,3056110207115
2,11448453281896
3,02958553620969
2,42908076629882
2,66398941774073
4,83184725588779
2,7669076749372
3,22675352112989
1,8069536147752
2,33012524321508
3,07716454211092
2,40194806403255
3,37919680026496
2,67449786558775
3,13801910187179
2,55519534139806
2,86728772408172
2,44655079431164
3,74951913402751
2,03531781322369
2,07749031525055
2,5070953838974
1,76630276699369
2,46390260934118
3,47329740909143
2,75925965314967
2,72383121281388
2,8020836028826
3,18180491879041
3,20005969171152
2,51218570835171
4,13964187152631
3,34662284182449
3,15959163191265
3,44689585285331
3,17171852299341
3,22977450982133
2,63605065255675
2,02285490686362
3,55804545107084
2,30902376186466
3,45563397815373
2,48886352987951
2,87677826656466
2,36386814750667
1,60047490571398
3,71694041885142
3,02766176680328
1,95361087490956
3,33272295997553
2,6211593971855
2,87660940911796
2,38310504558912
3,09317516180355
3,26791768319161
2,97552733285982
3,96856433316698
2,98696404693444
2,93416251848588
2,46779572113
3,49478705249459
3,25424036197046
3,31965404390279
3,29492356472821
3,00782671013146
2,17587722754469
4,66641453651538
3,91498921196893
2,47695479292582
2,99375680619447
4,5158650691943
2,94757702173398
4,5301072282316
2,8772601132342
4,19463882266296
2,01315477718932
3,22253597990405
2,17546342303914
3,04169506609452
3,97624308335572
3,587922645325
2,93221272596075
3,43299164351534
1,91249131467036
3,45212539129776
4,01917969633309
2,59568683377227
1,90023716278174
2,17451891807495
1,91756526962351
2,9485597479945
4,34298475563574
3,16794751417296
2,82760048084858
2,68131230772874
2,11238379952889
3,68704030140438
4,11977414701522
3,12985990225323
2,34755740759713
2,48574384440785
1,66003993567866
3,76341731668985
2,5927706711708
2,89529790299354
2,50302318298931
2,056076922633
4,4807070005395
2,19718880266542
3,19981941332629
2,58548297454367
1,84940820334349
2,24984485095136
3,403684890072
3,08214954136189
3,03755813288142
3,26739089040547
2,88466115456385
2,78333793122638
2,56682219509592
3,27034907833663
2,42054579980666
3,38523293215205
2,11295737761384
2,81159119786345
3,80292150921465
3,46576358703613
2,41964345768212
3,22270369734505
3,01580105548003
2,65637771960611
2,92627081482581
2,9593960031209
3,24961846540852
2,86693889035221
1,42614357581157
1,89416662902926
3,6016065445369
3,19763773929314
2,64014101655898
2,48061013627466
3,2682606375956
1,98886972644562
2,24455689765939
2,3365277011413
3,1876666398006
2,75623099574645
2,13789464003059
2,7222990305996
3,17304433151945
3,42677536640321
2,76292016514574
2,76146977576157
3,08064248339925
3,79399472993022
3,2293735776882
2,17977003264672
2,14511788042829
3,46733709423232
2,44631287653804
1,68443001569236
2,75974922772373
3,15952655011296
2,61641910229004
3,08723273898723
2,32220623396829
3,07502858618261
1,66012480368923
2,519245469472
4,42883678297389
2,09871582203612
3,8883920115734
3,03845776081171
2,36470382604442
3,50530751439555
1,66133862028923
2,79562868311177
3,18897316888949
2,715562030233
2,52487238078382
2,15453417328384
3,70453303432709
1,73426372554955
2,03903095470689
3,0198758278656
1,79213808822331
2,32577560093578
2,76533619312269
1,94536444145897
3,52776387226247
3,99962402261737
3,54511412780817
3,6171646769332
3,00629810714601
3,04307927332864
2,59787053088904
3,88040856762387
3,79763957086656
3,89422528477137
2,78089381962716
2,03233189233207
2,01874934814897
3,27813515089895
3,69036745837778
2,78686908474314
2,77453725333432
3,78676830934008
2,63847813025668
1,98672231513768
2,75631076087728
3,4557557781805
3,13203524855401
2,69170531478723
2,18476272673262
2,77289099373152
2,45342121955696
2,03176922205728
4,91482688169879
2,50799947308347
1,95915151830095
4,28577831993055
3,86522202312913
4,23882581463079
2,49637125073809
3,45385899532819
2,61947868813404
2,56237317017299
3,0439923061846
3,19499151524729
2,84258149638659
3,91159265455527
2,66197378137382
1,69324419601229
2,60809659610483
3,08793160526544
2,69777201905275
3,85336417009909
3,73440243384451
2,03655148235108
3,50611193250667
3,51973842098808
3,68009368388639
3,16211887661563
3,74106369289353
3,79612748639984
3,56144912743616
3,92909689786564
2,87606795201421
3,14946889352935
3,53695882565886
3,93599034345845
3,87119388875701
3,57031983446694
2,72236941997732
4,30288549536069
3,18434101941671
3,53420426312618
3,67703522451192
1,63406553344153
3,13942735577385
3,65915422576438
1,5877938131607
4,00559299041144
2,01423546275055
3,23824265968532
3,25997998100619
3,23208993011414
2,11560341553095
2,98942775993087
2,7497398402771
3,22609051805734
2,75240832657676
2,8731040220416
3,06725557598485
2,80859739876894
4,48853170525799
1,74493572328392
2,44492699606179
2,86894334567643
2,89359023290945
1,88914625738616
3,05777827942913
2,2919595948127
3,07214055427367
3,24663912052271
2,38711093967214
3,37992098551547
4,6777303106651
3,75551794817285
3,8689264779343
4,63547040301042
4,03127431157194
3,83686771513949
4,52247979293307
2,96406245740358
3,79410180415445
4,25917627874336
2,80456225122625
4,02644036844171
3,13815259328782
2,88436514324306
2,90585709721552
3,43381543615367
3,1113408567807
2,70058872766229
3,19416848491199
3,32273770159344
3,96822249308993
2,5665411989431
3,30679131365883
2,7993980026885
1,7360553902631
2,82217748208676
3,21108721686333
2,78773539269875
2,41498188347394
3,30997849082921
4,54638544813791
3,48528891528664
3,60746646092267
3,21550079553542
3,43965083365019
3,07434228105142
2,50111484818452
2,64721167232113
3,60352130088639
2,6950033829388
3,17732075026347
2,80082980390026
3,68043440642018
2,10784960408752
3,62845421739519
2,76875696152094
3,37865265295612
2,25230501487904
4,11583128621851
3,09845495521238
3,58725408198432
1,76489435017752
3,60682232960951
3,49018212635055
3,15708345291821
2,26413127462162
3,21668896860659
1,51850060930601
2,80890990399801
3,05127075594649
1,92365172313664
3,88751469333267
3,665896812181
2,03009615882729
3,34780609247226
3,69338957410173
2,01334031009175
2,00092120326774
3,76829440281205
4,50658212809249
3,20163721832269
5,04237434833704
2,84199511878401
2,87519667465178
2,63624980034549
3,38155248153145
1,88446615374043
3,71728302049556
1,48247876842025
3,41064771226898
2,28857367505218
3,06481044907264
1,26121171101576
2,2351385315387
2,10063077312018
3,33881929510352
3,05712520372986
2,66743892344144
3,71255797490305
3,94098511347435
3,28166723423919
3,97279870022824
2,8912224919517
3,9835358556958
3,41415195216454
2,57536142600366
3,32481353099677
2,8004913469097
2,75498131921579
3,21290416170735
3,94573617689604
2,00788194995581
2,66662925586451
3,16226214048432
3,70491025711443
2,00095568412492
2,72517885335072
2,87056013009489
3,17420871751942
3,73087850020897
3,42709009301045
3,02905895524402
1,02999266231543
1,87750526141115
3,46649944383462
2,57697534556557
2,41366537416645
3,83103832296695
3,00942929241644
4,95685643570603
4,89943606372806
3,63301256561017
2,27271980785153
3,08403409431631
2,57189215951993
4,14453490933357
3,13879965248704
2,3152395052422
2,25779948217677
3,08081113457501
2,84612068989179
2,03604089053244
3,73490164887424
3,21107119648428
3,10059913512616
3,63309695116187
4,31595341046639
3,52331082678337
3,3965404698249
3,29790592916639
4,54424127445799
4,15594358938887
3,56902200421363
3,50071515152541
